"EstablishmentID","InspectionID","Ins_TypeDesc","EstablishmentName","PlaceName","Address","Address2","City","State","Zip","TypeDescription","InspectionDate","score","Grade","NameSearch","Intersection"
"112424","1595591","OTHER","KY KINGDOM SWAMPWATER JACK'S","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-04-27 00:00:00","98","","KY KINGDOM SWAMPWATER JACK'S",""
"112425","1595607","OTHER","KY KINGDOM COFFEE AND CONES","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-04-27 00:00:00","99","","KY KINGDOM COFFEE AND CONES",""
"112429","1595639","OTHER","KY KINGDOM TWISTED PRETZEL","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-04-27 00:00:00","99","","KY KINGDOM TWISTED PRETZEL",""
"31844","1595666","REGULAR","IMMACULATA CLASSICAL ACADEMY","","440 ZORN AVE","","LOUISVILLE","KY","40206","SCHOOL CAFETERIA OR FOOD SERVICE","2021-05-06 00:00:00","100","A","IMMACULATA CLASSICAL ACADEMY",""
"104947","1595676","REGULAR","BATS PORTABLE-BERM","","401 E MAIN ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-05-06 00:00:00","100","A","BATS PORTABLE-BERM",""
"64344","1595684","REGULAR","BATS STAND 106","","401 E MAIN ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-05-06 00:00:00","100","A","BATS STAND 106",""
"87377","1598775","FOLLOWUP","CIRCLE K #4703311","","2911 BARDSTOWN RD","","LOUISVILLE","KY","40205","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-05-04 00:00:00","","","CIRCLE K #4703311",""
"109725","1598806","COMPLAINT","DUNKIN DONUTS","","5201 PRESTON HWY","","LOUISVILLE","KY","40213","FOOD SERVICE","2021-05-20 00:00:00","","","DUNKIN DONUTS",""
"100738","1598816","REGULAR","GANDER","","111 S ENGLISH STATION RD","","LOUISVILLE","KY","40245","FOOD SERVICE","2021-05-24 00:00:00","97","A","GANDER",""
"108026","1598929","REGULAR","PANADERIA TIENDA GUADALAJARA","","4124 OUTER LOOP","","LOUISVILLE","KY","40219","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-05-25 00:00:00","91","A","PANADERIA TIENDA GUADALAJARA",""
"40991","1598933","REGULAR","SPEEDWAY #9783","","4900 OUTER LOOP","","LOUISVILLE","KY","40219","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-05-25 00:00:00","89","C","SPEEDWAY #9783",""
"61096","1598965","REGULAR","CHRISTIAN ACADEMY OF LOUISVILLE","","700 S ENGLISH STATION RD","","LOUISVILLE","KY","40245","SCHOOL CAFETERIA OR FOOD SERVICE","2021-05-25 00:00:00","100","A","CHRISTIAN ACADEMY OF LOUISVILLE",""
"72637","1598975","REGULAR","PENN STATION","","4000 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE","2021-05-25 00:00:00","97","A","PENN STATION",""
"112702","1601929","OTHER","VANILLEY BEAN DESSERT","","1812 W MUHAMMAD ALI BLVD","","LOUISVILLE","KY","40203","FOOD SERVICE","2021-05-28 00:00:00","99","","VANILLEY BEAN DESSERT",""
"95651","1601952","REGULAR","RECOVERY ZONE","","708 MAGAZINE ST","","LOUISVILLE","KY","40203","FOOD SERVICE","2021-06-08 00:00:00","100","A","RECOVERY ZONE",""
"109820","1601954","FOLLOWUP","HIGH HORSE","","1032 STORY AVE","","LOUISVILLE","KY","40206","FOOD SERVICE","2021-06-08 00:00:00","99","A","HIGH HORSE",""
"106014","1601965","REGULAR","OLD FORESTER GEORGE'S","","119 W MAIN ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-06-08 00:00:00","100","A","OLD FORESTER GEORGE'S",""
"107824","1601968","REGULAR","THORNTONS #157","","1335 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40222","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-06-08 00:00:00","99","A","THORNTONS #157",""
"107824","1601969","REGULAR","THORNTONS #157","","1335 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40222","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-06-08 00:00:00","100","","THORNTONS #157",""
"34569","1601972","REGULAR","CIRCLE K #4703221","","9602 TAYLORSVILLE RD","","LOUISVILLE","KY","40299","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-06-08 00:00:00","99","","CIRCLE K #4703221",""
"110378","1602023","REGULAR","SYRIAN GRILL","","3325 BARDSTOWN RD STE 103","","LOUISVILLE","KY","40218","FOOD SERVICE","2021-06-08 00:00:00","90","C","SYRIAN GRILL",""
"86753","1602024","REGULAR","SISTER BEAN'S COFFEE HOUSE","","5225 NEW CUT RD","","LOUISVILLE","KY","40214","FOOD SERVICE","2021-06-08 00:00:00","100","A","SISTER BEAN'S COFFEE HOUSE",""
"33761","1602038","REGULAR","WRIGHT PLACE","","501 N 33RD ST","","LOUISVILLE","KY","40212","FOOD SERVICE","2021-06-08 00:00:00","100","A","WRIGHT PLACE",""
"96702","1602052","REGULAR","ALI'S FOOD MART","","1444 DIXIE HWY","","LOUISVILLE","KY","40210","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-06-08 00:00:00","95","","ALI'S FOOD MART",""
"106833","1605150","REGULAR","KINGS FRIED CHICKEN","","1302 DIXIE HWY","","LOUISVILLE","KY","40210","FOOD SERVICE","2021-06-23 00:00:00","97","A","KINGS FRIED CHICKEN",""
"81498","1605223","REGULAR","FERN CREEK HIGHVIEW MINISTRIES","","9300 BEULAH CHURCH RD","","LOUISVILLE","KY","40291","RETAIL WITH LIMITED SERVICE","2021-06-23 00:00:00","100","","FERN CREEK HIGHVIEW MINISTRIES",""
"113054","1615787","REGULAR","MI BONITA PINOTEPA","","7200 PRESTON HWY","","LOUISVILLE","KY","40219","FOOD SERVICE","2021-08-11 00:00:00","94","A","MI BONITA PINOTEPA",""
"109961","1615859","REGULAR","FORUM AT BROOKSIDE","","200 BROOKSIDE DR","","LOUISVILLE","KY","40243","FOOD SERVICE (HOSPITAL / NURSING HOME","2021-08-11 00:00:00","99","A","FORUM AT BROOKSIDE",""
"100798","1615921","REGULAR","SUPER USA #9","","2704 CRITTENDEN DR","","LOUISVILLE","KY","40209","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-08-12 00:00:00","100","A","SUPER USA #9",""
"98864","1615926","FOLLOWUP","SIGNATURE HEALTHCARE AT ROCKFORD","","4700 QUINN DR","","LOUISVILLE","KY","40216","FOOD SERVICE (HOSPITAL / NURSING HOME","2021-08-12 00:00:00","99","A","SIGNATURE HEALTHCARE AT ROCKFORD",""
"109822","1615948","FOLLOWUP","HILLCREEK REHABILITATION AND CARE","","3116 BRECKENRIDGE LN","","LOUISVILLE","KY","40220","FOOD SERVICE (HOSPITAL / NURSING HOME","2021-08-12 00:00:00","100","A","HILLCREEK REHABILITATION AND CARE",""
"103377","1618205","REGULAR","ZEN SUSHI (SAC)","","2100 S FLOYD ST","","LOUISVILLE","KY","40208","FOOD SERVICE","2021-08-23 00:00:00","99","A","ZEN SUSHI (SAC)",""
"113370","1618280","OTHER","THE LOUISVILLE THOROUGHBRED SOCIETY","","209 E MAIN ST STE 200","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-06-28 00:00:00","100","","THE LOUISVILLE THOROUGHBRED SOCIETY",""
"113372","1618303","OTHER","BOUQUET'S FOOD SERVICE","","908 W BROADWAY","","LOUISVILLE","KY","40203","PRE-PACKAGED RETAIL","2021-08-04 00:00:00","98","","BOUQUET'S FOOD SERVICE",""
"113166","1618352","FOLLOWUP","ANN'S STOP & GO MINI MART","","1505 S 25TH ST","","LOUISVILLE","KY","40210","PRE-PACKAGED RETAIL","2021-08-24 00:00:00","98","","ANN'S STOP & GO MINI MART",""
"103461","1618353","FOLLOWUP","CARIBBEAN CAFE","","317 W WOODLAWN AVE","","LOUISVILLE","KY","40214","FOOD SERVICE","2021-08-24 00:00:00","100","A","CARIBBEAN CAFE",""
"84884","1621887","REGULAR","HAPPY'S MARKET","","1201 CECIL AVE","","LOUISVILLE","KY","40211","SUPERMARKET WITH PROCESSING","2021-09-13 00:00:00","97","","HAPPY'S MARKET",""
"70710","1609505","REGULAR","FOUR POINTS BY SHERATON","","2850 CRITTENDEN DR","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-07-14 00:00:00","99","A","FOUR POINTS BY SHERATON",""
"113012","1609506","REGULAR","U OF L HEALTH - MARY & ELIZABETH HOSPITAL","","1850 BLUEGRASS AVE","","LOUISVILLE","KY","40215","FOOD SERVICE (HOSPITAL / NURSING HOME","2021-07-14 00:00:00","99","A","U OF L HEALTH - MARY & ELIZABETH HOSPITAL",""
"113049","1609642","OTHER","SOUPY'S","","3027 HUNSINGER LN","","LOUISVILLE","KY","40220","FOOD SERVICE","2021-06-11 00:00:00","100","","SOUPY'S",""
"113051","1609663","OTHER","SONIC DRIVE-IN #5859","","7010 RAGGARD RD","","LOUISVILLE","KY","40216","FOOD SERVICE","2021-06-17 00:00:00","94","","SONIC DRIVE-IN #5859",""
"113169","1613140","OTHER","CHILDREN'S ACADEMY CHILDCARE AND PRESCHOOL","","8021 DIXIE HWY STE 108","","LOUISVILLE","KY","40258","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2021-07-08 00:00:00","98","","CHILDREN'S ACADEMY CHILDCARE AND PRESCHOOL",""
"113170","1613151","OTHER","RAMSI'S CAFE NORTON COMMONS","","10639 MEETING ST","","PROSPECT","KY","40059","FOOD SERVICE","2021-07-15 00:00:00","98","","RAMSI'S CAFE NORTON COMMONS",""
"113172","1613154","OTHER","GREEN DISTRICT SALADS - HIGHLANDS","","1449 BARDSTOWN RD","","LOUISVILLE","KY","40204","FOOD SERVICE","2021-07-16 00:00:00","100","","GREEN DISTRICT SALADS - HIGHLANDS",""
"113174","1613170","OTHER","GIZMO'S MINI MART","","332 W BROADWAY STE 105","","LOUISVILLE","KY","40202","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-07-20 00:00:00","99","","GIZMO'S MINI MART",""
"113176","1613175","OTHER","TACO BELL #37672","","5868 NEW CUT RD","","LOUISVILLE","KY","40214","FOOD SERVICE","2021-07-23 00:00:00","98","","TACO BELL #37672",""
"35205","1613190","REGULAR","MOBY DICK","","4421 CANE RUN RD","","LOUISVILLE","KY","40216","FOOD SERVICE","2021-07-30 00:00:00","94","A","MOBY DICK",""
"112429","1613211","REGULAR","KY KINGDOM TWISTED PRETZEL","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-07-30 00:00:00","100","A","KY KINGDOM TWISTED PRETZEL",""
"74913","1613227","REGULAR","SAVE-A-LOT","","4148 TAYLOR BLVD","","LOUISVILLE","KY","40215","SUPERMARKET WITH PROCESSING","2021-07-30 00:00:00","99","","SAVE-A-LOT",""
"112424","1613243","REGULAR","KY KINGDOM SWAMPWATER JACK'S","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-07-30 00:00:00","99","A","KY KINGDOM SWAMPWATER JACK'S",""
"98930","1619676","REGULAR","AFC SUSHI @ KROGER #224","","2200 BROWNSBORO RD","","LOUISVILLE","KY","40206","FOOD SERVICE","2021-08-31 00:00:00","100","A","AFC SUSHI @ KROGER #224",""
"35199","1619678","REGULAR","KROGER L-224","","2200 BROWNSBORO RD","","LOUISVILLE","KY","40206","RETAIL-FOOD  10,001 SQ FT OR OVER","2021-08-31 00:00:00","100","","KROGER L-224",""
"100800","1619712","REGULAR","GUY FIERI'S SMOKEHOUSE","","434 S 4TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-08-31 00:00:00","98","A","GUY FIERI'S SMOKEHOUSE",""
"105483","1619772","REGULAR","TIENDA MEXICANA TACO LOCO #2","","2808 PATTI LN","","LOUISVILLE","KY","40299","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-09-01 00:00:00","98","A","TIENDA MEXICANA TACO LOCO #2",""
"105983","1609507","REGULAR","DERBY CITY GAMING","","4520 POPLAR LEVEL RD","","LOUISVILLE","KY","40213","FOOD SERVICE","2021-07-14 00:00:00","100","A","DERBY CITY GAMING",""
"104009","1609662","REGULAR","FIREHOUSE SUBS #1033","","4905 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","2021-07-14 00:00:00","90","C","FIREHOUSE SUBS #1033",""
"113051","1609667","FOLLOWUP","SONIC DRIVE-IN #5859","","7010 RAGGARD RD","","LOUISVILLE","KY","40216","FOOD SERVICE","2021-06-24 00:00:00","98","","SONIC DRIVE-IN #5859",""
"113052","1609675","OTHER","BOOTH 19","","191 OUTER LOOP","","LOUISVILLE","KY","40214","RETAIL WITH LIMITED SERVICE","2021-06-24 00:00:00","98","","BOOTH 19",""
"113175","1613171","OTHER","MULET FAMILY CUBAN STORE","","7844 DIXIE HWY","","LOUISVILLE","KY","40258","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-07-23 00:00:00","99","","MULET FAMILY CUBAN STORE",""
"98593","1613176","FOLLOWUP","KRISPY KREME","","3920 S 7TH ST","","LOUISVILLE","KY","40216","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-07-30 00:00:00","98","A","KRISPY KREME",""
"33814","1613200","FOLLOWUP","BELLARMINE UNIVERSITY DINING HALL","","2001 NEWBURG RD","","LOUISVILLE","KY","40205","FOOD SERVICE","2021-07-30 00:00:00","100","A","BELLARMINE UNIVERSITY DINING HALL",""
"98506","1613201","REGULAR","MUSSEL & BURGER BAR II","","113 S 7TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-07-30 00:00:00","95","A","MUSSEL & BURGER BAR II",""
"109271","1613236","REGULAR","TINO'S TACOS","","161 OUTER LOOP","","LOUISVILLE","KY","40214","FOOD SERVICE","2021-07-30 00:00:00","95","A","TINO'S TACOS",""
"112668","1613242","REGULAR","KY KINGDOM PIZZERIA VILLAGIO","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-07-30 00:00:00","100","A","KY KINGDOM PIZZERIA VILLAGIO",""
"79587","1618798","COMPLAINT","VIET HOA FOOD MARKET","","7100 PRESTON HWY","","LOUISVILLE","KY","40219","SUPERMARKET WITH PROCESSING","2021-07-08 00:00:00","","","VIET HOA FOOD MARKET",""
"105110","1618830","FOLLOWUP","80 20 AT KAELINS","","1801 NEWBURG RD","","LOUISVILLE","KY","40205","FOOD SERVICE","2021-08-18 00:00:00","","","80 20 AT KAELINS",""
"101745","1618856","REGULAR","TWISTED TACO (LOUISVILLE HALL)","","2100 S FLOYD ST","","LOUISVILLE","KY","40208","FOOD SERVICE","2021-08-26 00:00:00","99","A","TWISTED TACO (LOUISVILLE HALL)",""
"103395","1618931","REGULAR","FUJISAN","","1401 ALLIANT AVE","","LOUISVILLE","KY","40299","FOOD SERVICE","2021-08-26 00:00:00","98","A","FUJISAN",""
"100526","1618947","REGULAR","MACARON BAR","","707 E MARKET ST","","LOUISVILLE","KY","40202","PRE-PACKAGED RETAIL","2021-08-25 00:00:00","100","","MACARON BAR",""
"110404","1585452","REGULAR","GAME RESTAURANT","","2295 LEXINGTON RD","","LOUISVILLE","KY","40206","FOOD SERVICE","2021-03-10 00:00:00","96","A","GAME RESTAURANT",""
"74005","1585544","REGULAR","ST. MARTHA'S CONCESSION STAND","","2825 KLONDIKE LN","","LOUISVILLE","KY","40218","FOOD SERVICE","2021-03-11 00:00:00","100","A","ST. MARTHA'S CONCESSION STAND",""
"107289","1585560","REGULAR","SOUTH END BBQ","","8610 DIXIE HWY","","LOUISVILLE","KY","40258","FOOD SERVICE","2021-03-11 00:00:00","98","A","SOUTH END BBQ",""
"77067","1585563","REGULAR","INTERNATIONAL HALAL SUPERMARKET","","5057 POPLAR LEVEL RD","","LOUISVILLE","KY","40219","SUPERMARKET WITH PROCESSING","2021-03-11 00:00:00","97","","INTERNATIONAL HALAL SUPERMARKET",""
"108249","1585565","REGULAR","CHINESE CHEF","","2619 S 4TH ST","","LOUISVILLE","KY","40208","FOOD SERVICE","2021-03-11 00:00:00","96","A","CHINESE CHEF",""
"96479","1588628","REGULAR","CANDLEWOOD SUITES","","1367 GARDINER LN","","LOUISVILLE","KY","40213","SUPERMARKET WITH PROCESSING","2021-03-30 00:00:00","99","","CANDLEWOOD SUITES",""
"112117","1588659","REGULAR","FELIPE'S MEXICAN RESTAURANT","","2400 LIME KILN LN","","LOUISVILLE","KY","40222","FOOD SERVICE","2021-03-17 00:00:00","96","A","FELIPE'S MEXICAN RESTAURANT",""
"112118","1588663","OTHER","THE HOLE IN LOUISVILLE","","5415 INDIAN OAKS CIR","","LOUISVILLE","KY","40219","FOOD SERVICE","2021-03-18 00:00:00","98","","THE HOLE IN LOUISVILLE",""
"47951","1588688","REGULAR","VIETNAM KITCHEN","","5339 MITSCHER AVE","","LOUISVILLE","KY","40214","FOOD SERVICE","2021-03-30 00:00:00","94","A","VIETNAM KITCHEN",""
"59759","1588696","REGULAR","MEIJER #162 GAS","","9901 DIXIE HWY","","LOUISVILLE","KY","40272","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-03-30 00:00:00","98","A","MEIJER #162 GAS",""
"68291","1588699","REGULAR","DOLLAR GENERAL #538","","11909 DIXIE HWY","","LOUISVILLE","KY","40272","PRE-PACKAGED RETAIL","2021-03-30 00:00:00","97","","DOLLAR GENERAL #538",""
"88211","1592136","REGULAR","HEINE BROTHERS COFFEE","","822 EASTERN PKWY","","LOUISVILLE","KY","40217","FOOD SERVICE","2021-04-20 00:00:00","98","A","HEINE BROTHERS COFFEE",""
"30411","1592137","FOLLOWUP","WALGREENS #12322","","808 EASTERN PKWY","","LOUISVILLE","KY","40217","PRE-PACKAGED RETAIL","2021-04-20 00:00:00","98","","WALGREENS #12322",""
"68298","1592174","REGULAR","DOLLAR GENERAL #8553","","7005 GLOBAL DR","","LOUISVILLE","KY","40258","PRE-PACKAGED RETAIL","2021-04-20 00:00:00","96","","DOLLAR GENERAL #8553",""
"89097","1592175","REGULAR","QUICK FOOD MART","","7031 GLOBAL DR","","LOUISVILLE","KY","40258","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-04-20 00:00:00","95","A","QUICK FOOD MART",""
"106117","1592186","REGULAR","BEEF O'BRADY'S","","11324 PRESTON HWY","","LOUISVILLE","KY","40229","FOOD SERVICE","2021-04-20 00:00:00","80","C","BEEF O'BRADY'S",""
"90826","1592187","REGULAR","BURGER KING #891","","11300 PRESTON HWY","","LOUISVILLE","KY","40229","FOOD SERVICE","2021-04-20 00:00:00","98","A","BURGER KING #891",""
"34592","1592205","REGULAR","DIZZY WHIZ #1","","217 W ST. CATHERINE ST","","LOUISVILLE","KY","40203","FOOD SERVICE","2021-04-20 00:00:00","94","A","DIZZY WHIZ #1",""
"107796","1595903","REGULAR","THORNTONS #61","","2000 S 7TH ST","","LOUISVILLE","KY","40208","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-05-10 00:00:00","97","A","THORNTONS #61",""
"99518","1599011","REGULAR","QUICK SHOP FOOD MART","","1307 CLARA AVE","","LOUISVILLE","KY","40215","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-05-25 00:00:00","94","","QUICK SHOP FOOD MART",""
"83394","1602176","REGULAR","OAK STREET FOOD MART","","331 E OAK ST","","LOUISVILLE","KY","40203","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-06-09 00:00:00","91","C","OAK STREET FOOD MART",""
"110871","1602199","REGULAR","RICKY B'S CLUB CAFE","","2901 BROWNSBORO RD","","LOUISVILLE","KY","40206","FOOD SERVICE","2021-06-09 00:00:00","99","A","RICKY B'S CLUB CAFE",""
"98730","1602200","REGULAR","PENN STATION","","2407A BROWNSBORO RD","","LOUISVILLE","KY","40207","FOOD SERVICE","2021-06-09 00:00:00","100","A","PENN STATION",""
"97758","1602240","REGULAR","LIQUOR BARN #961","","4901 OUTER LOOP","","LOUISVILLE","KY","40219","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-06-09 00:00:00","98","A","LIQUOR BARN #961",""
"34417","1602263","REGULAR","KROGER L-292","","7509 TERRY RD","","LOUISVILLE","KY","40258","RETAIL-FOOD  10,001 SQ FT OR OVER","2021-06-09 00:00:00","99","A","KROGER L-292",""
"34417","1602264","REGULAR","KROGER L-292","","7509 TERRY RD","","LOUISVILLE","KY","40258","RETAIL-FOOD  10,001 SQ FT OR OVER","2021-06-09 00:00:00","95","","KROGER L-292",""
"109775","1602269","REGULAR","DALAT'S GATEAUX & CAFE","","6915 SOUTHSIDE DR","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-06-09 00:00:00","100","A","DALAT'S GATEAUX & CAFE",""
"85043","1605226","REGULAR","SUBWAY","","5000 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","2021-06-23 00:00:00","96","A","SUBWAY",""
"109171","1615997","REGULAR","MG'S PRIMETIME CAFE","","7017 GLOBAL DR","","LOUISVILLE","KY","40258","FOOD SERVICE","2021-08-12 00:00:00","97","A","MG'S PRIMETIME CAFE",""
"77278","1616008","REGULAR","DOLLAR GENERAL #12016","","3430 TAYLOR BLVD","","LOUISVILLE","KY","40208","PRE-PACKAGED RETAIL","2021-08-12 00:00:00","93","","DOLLAR GENERAL #12016",""
"92726","1616016","FOLLOWUP","ACAPULCO","","5404 ANTLE DR","","LOUISVILLE","KY","40229","FOOD SERVICE","2021-08-12 00:00:00","98","A","ACAPULCO",""
"64600","1616017","REGULAR","WALGREENS #05813","","11930 STANDIFORD PLAZA DR","","LOUISVILLE","KY","40229","PRE-PACKAGED RETAIL","2021-08-12 00:00:00","100","","WALGREENS #05813",""
"105242","1616140","REGULAR","EL RINCONCITO","","4806 BARDSTOWN RD","","LOUISVILLE","KY","40291","FOOD SERVICE","2021-08-13 00:00:00","97","A","EL RINCONCITO",""
"110869","1618440","REGULAR","LA QUE","","1019 BARDSTOWN RD","","LOUISVILLE","KY","40204","FOOD SERVICE","2021-08-24 00:00:00","82","C","LA QUE",""
"96833","1618462","REGULAR","SPEEDWAY #9451","","2400 TERRA CROSSING BLVD","","LOUISVILLE","KY","40245","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-08-24 00:00:00","96","","SPEEDWAY #9451",""
"110820","1618525","FOLLOWUP","BEEF O'BRADY'S","","3101 S 2ND ST","","LOUISVILLE","KY","40208","FOOD SERVICE","2021-08-25 00:00:00","100","A","BEEF O'BRADY'S",""
"31812","1621816","REGULAR","AUBURNDALE ELEMENTARY","","5749 NEW CUT RD","","LOUISVILLE","KY","40214","SCHOOL CAFETERIA OR FOOD SERVICE","2021-09-13 00:00:00","98","A","AUBURNDALE ELEMENTARY",""
"103355","1621817","REGULAR","LITTLE CAESARS","","5524 NEW CUT RD","","LOUISVILLE","KY","40214","FOOD SERVICE","2021-09-13 00:00:00","97","A","LITTLE CAESARS",""
"31334","1609748","REGULAR","GOOD SAMARITAN","","3500 GOOD SAMARITAN WAY","","LOUISVILLE","KY","40299","FOOD SERVICE","2021-07-15 00:00:00","100","A","GOOD SAMARITAN",""
"61836","1609800","REGULAR","CRACKER BARREL #417","","2701 CRITTENDEN DR","","LOUISVILLE","KY","40209","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-07-15 00:00:00","96","C","CRACKER BARREL #417",""
"57603","1609803","REGULAR","TROPICANA COMPANY","","5215 PRESTON HWY","","LOUISVILLE","KY","40213","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-07-15 00:00:00","100","","TROPICANA COMPANY",""
"113059","1609834","OTHER","HEINE BROTHERS COFFEE","","10711 DIXIE HWY","","LOUISVILLE","KY","40272","FOOD SERVICE","2021-07-06 00:00:00","100","","HEINE BROTHERS COFFEE",""
"40367","1609896","REGULAR","SPEEDWAY #9529","","1415 LYNDON LN","","LOUISVILLE","KY","40222","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-07-15 00:00:00","98","A","SPEEDWAY #9529",""
"112670","1613374","REGULAR","KY KINGDOM SHIVER ME TENDERS","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-07-30 00:00:00","100","A","KY KINGDOM SHIVER ME TENDERS",""
"112671","1613376","REGULAR","KY KINGDOM TACO TEQUILA","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-07-30 00:00:00","100","A","KY KINGDOM TACO TEQUILA",""
"55272","1613386","REGULAR","BURGER KING #544","","1820 BLANKENBAKER PKWY","","LOUISVILLE","KY","40299","FOOD SERVICE","2021-07-30 00:00:00","98","A","BURGER KING #544",""
"33374","1613395","REGULAR","AMVETS POST 1","","1111 SWAN ST","","LOUISVILLE","KY","40204","FOOD SERVICE","2021-08-02 00:00:00","96","A","AMVETS POST 1",""
"110662","1613396","REGULAR","GO PUFF","","1001 E KENTUCKY ST","","LOUISVILLE","KY","40204","PRE-PACKAGED RETAIL","2021-08-02 00:00:00","99","","GO PUFF",""
"113166","1613398","REGULAR","ANN'S STOP & GO MINI MART","","1505 S 25TH ST","","LOUISVILLE","KY","40210","PRE-PACKAGED RETAIL","2021-08-02 00:00:00","95","","ANN'S STOP & GO MINI MART",""
"35165","1613431","REGULAR","KFC Y052-023","","1911 W BROADWAY","","LOUISVILLE","KY","40203","FOOD SERVICE","2021-08-02 00:00:00","94","A","KFC Y052-023",""
"66681","1613433","REGULAR","ACTIVE DAY OF HIKES POINT","","3403 BRECKENRIDGE LN","","LOUISVILLE","KY","40220","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2021-08-02 00:00:00","100","A","ACTIVE DAY OF HIKES POINT",""
